numero_exp,ordre_date,genre,decision,decision_partner,same_ethnie,match,objectif,ethnie,ethnie_partner,importance_ethnie,corr_interest,age,age_partner,attr_eval,sinc_eval,intel_eval,fun_eval,amb_eval,shar_eval,attr_by_partner,sinc_by_partner,intel_by_partner,fun_by_partner,amb_by_partner,shar_by_partner,attr_pref_1,sinc_pref_1,intel_pref_1,fun_pref_1,amb_pref_1,shar_pref_1,attr_pref_2,sinc_pref_2,intel_pref_2,fun_pref_2,amb_pref_2,shar_pref_2,attr_autoeval_1,sinc_autoeval_1,intel_autoeval_1,fun_autoeval_1,amb_autoeval_1,attr_autoeval_2,sinc_autoeval_2,intel_autoeval_2,fun_autoeval_2,amb_autoeval_2,attr_pref_partner,sinc_pref_partner,intel_pref_partner,fun_pref_partner,amb_pref_partner,shar_pref_partner,attr_croyance,sinc_croyance,intel_croyance,fun_croyance,amb_croyance,shar_croyance
9,10,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Latino / Hispanique-Américain,Européen / Caucasien-Américain,3,0.2,27,23,18.18,15.91,18.18,15.91,18.18,13.64,17.78,15.56,17.78,17.78,15.56,15.56,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,25.64,17.95,15.38,20.51,10.26,10.26,22.5,15.0,15.0,22.5,12.5,12.5
9,7,Femme,Oui,Non,Non,Non,Passer une soirée sympa,Latino / Hispanique-Américain,Européen / Caucasien-Américain,3,0.12,27,26,18.18,15.91,18.18,15.91,18.18,13.64,15.0,20.0,20.0,15.0,15.0,15.0,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,20.0,16.0,18.0,16.0,16.0,14.0,22.5,15.0,15.0,22.5,12.5,12.5
9,2,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.14,27,24,12.5,20.83,20.83,12.5,20.83,12.5,17.95,15.38,17.95,17.95,15.38,15.38,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,13.51,18.92,21.62,13.51,13.51,18.92,22.5,15.0,15.0,22.5,12.5,12.5
9,5,Femme,Oui,Non,Non,Non,Passer une soirée sympa,Latino / Hispanique-Américain,Européen / Caucasien-Américain,3,0.04,27,28,14.89,14.89,19.15,17.02,19.15,14.89,13.33,19.148,23.33,13.33,13.33,10.0,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,21.43,16.67,21.43,16.67,11.9,11.9,22.5,15.0,15.0,22.5,12.5,12.5
9,14,Femme,Non,Oui,Non,Non,Passer une soirée sympa,Latino / Hispanique-Américain,Européen / Caucasien-Américain,3,0.31,27,42,17.14,17.14,17.14,17.14,17.14,14.29,18.42,15.79,15.79,15.79,15.79,18.42,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,23.81,23.81,23.81,23.81,2.379999999999999,2.38,22.5,15.0,15.0,22.5,12.5,12.5
9,3,Femme,Oui,Oui,Oui,Oui,Passer une soirée sympa,Latino / Hispanique-Américain,Latino / Hispanique-Américain,3,0.35,27,30,16.28,16.28,16.28,18.6,16.28,16.28,13.64,18.18,15.91,13.64,15.91,22.73,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,18.6,20.93,23.26,23.26,2.33,11.63,22.5,15.0,15.0,22.5,12.5,12.5
9,18,Femme,Non,Oui,Non,Non,Passer une soirée sympa,Latino / Hispanique-Américain,Européen / Caucasien-Américain,3,0.38,27,31,16.22,16.22,18.92,16.22,16.22,16.22,18.87,16.98,16.98,18.87,15.09,13.21,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,17.78,17.78,17.78,17.78,13.33,15.56,22.5,15.0,15.0,22.5,12.5,12.5
9,20,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,3,-0.3,27,29,14.63,17.07,17.07,17.07,17.07,17.07,20.0,20.0,20.0,20.0,20.0,14.29,14.29,18.37,18.37,16.33,18.37,14.29,14.89,19.15,19.15,14.89,17.02,14.89,17.5,22.5,20.0,17.5,22.5,18.92,21.62,18.92,18.92,21.62,14.0,20.0,18.0,16.0,14.0,18.0,22.5,15.0,15.0,22.5,12.5,12.5
9,4,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.38,25,23,17.02,19.15,21.28,14.89,14.89,12.77,17.39,17.39,17.39,15.22,19.57,13.04,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,17.02,21.28,17.02,21.28,14.89,8.51,18.18,18.18,16.36,18.18,14.55,14.55
9,6,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,9,0.28,25,26,13.04,19.57,19.57,15.22,19.57,13.04,12.9,25.81,12.9,16.13,12.9,19.35,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,14.89,19.15,21.28,19.15,14.89,10.64,18.18,18.18,16.36,18.18,14.55,14.55
9,13,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.27,25,27,13.64,18.18,20.45,15.91,15.91,15.91,16.67,16.67,16.67,16.67,16.67,16.67,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,7.5,17.5,20.0,22.5,12.5,20.0,18.18,18.18,16.36,18.18,14.55,14.55
9,19,Femme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.25,25,26,15.69,15.69,17.65,15.69,19.61,15.69,18.92,16.22,18.92,13.51,16.22,16.22,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,21.28,17.02,21.28,12.77,6.38,21.28,18.18,18.18,16.36,18.18,14.55,14.55
9,10,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.13,25,24,15.91,18.18,20.45,13.64,20.45,11.36,17.65,17.65,17.65,14.71,17.65,14.71,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,20.51,5.129999999999999,23.08,12.82,17.95,20.51,18.18,18.18,16.36,18.18,14.55,14.55
9,7,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.53,25,26,16.0,16.0,16.0,16.0,20.0,16.0,18.42,15.79,18.42,15.79,13.16,18.42,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,16.28,16.28,18.6,16.28,16.28,16.28,18.18,18.18,16.36,18.18,14.55,14.55
9,15,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Autre,9,-0.32,25,25,14.63,17.07,17.07,17.07,17.07,17.07,16.36,18.18,16.36,16.36,16.36,16.36,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,16.67,16.67,16.67,16.67,14.81,18.52,18.18,18.18,16.36,18.18,14.55,14.55
9,2,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,9,0.33,25,27,16.33,18.37,20.41,12.24,18.37,14.29,13.51,18.92,18.92,18.92,21.62,8.11,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,15.56,17.78,17.78,17.78,17.78,13.33,18.18,18.18,16.36,18.18,14.55,14.55
9,17,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.44,25,27,15.0,20.0,22.5,12.5,15.0,15.0,19.35,16.13,16.13,12.9,19.35,16.13,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,9.52,19.05,23.81,19.05,4.76,23.81,18.18,18.18,16.36,18.18,14.55,14.55
9,11,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.13,25,28,15.56,17.78,17.78,17.78,15.56,15.56,18.18,15.91,18.18,15.91,18.18,13.64,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,17.39,17.39,19.57,19.57,10.87,15.22,18.18,18.18,16.36,18.18,14.55,14.55
9,9,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.3,25,32,14.29,19.05,19.05,16.67,14.29,16.67,20.93,16.28,16.28,16.28,13.95,16.28,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,17.24,17.24,17.24,17.24,13.79,17.24,18.18,18.18,16.36,18.18,14.55,14.55
9,14,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Latino / Hispanique-Américain,9,0.03,25,28,17.39,17.39,17.39,15.22,17.39,15.22,15.56,15.56,17.78,17.78,15.56,17.78,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,14.71,14.71,14.71,14.71,20.59,20.59,18.18,18.18,16.36,18.18,14.55,14.55
9,8,Femme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.34,25,23,17.65,15.69,19.61,15.69,17.65,13.73,15.79,18.42,15.79,18.42,15.79,15.79,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,25.64,17.95,15.38,20.51,10.26,10.26,18.18,18.18,16.36,18.18,14.55,14.55
9,5,Femme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.51,25,26,15.09,15.09,18.87,16.98,18.87,15.09,13.95,18.6,18.6,16.28,16.28,16.28,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,20.0,16.0,18.0,16.0,16.0,14.0,18.18,18.18,16.36,18.18,14.55,14.55
9,20,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,9,0.09,25,24,13.95,18.6,20.93,16.28,16.28,13.95,20.0,14.29,17.14,20.0,14.29,14.29,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,13.51,18.92,21.62,13.51,13.51,18.92,18.18,18.18,16.36,18.18,14.55,14.55
9,3,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.05,25,28,15.38,17.31,19.23,15.38,19.23,13.46,15.38,20.51,12.82,20.51,12.82,17.95,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,21.43,16.67,21.43,16.67,11.9,11.9,18.18,18.18,16.36,18.18,14.55,14.55
9,12,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.21,25,42,11.63,18.6,18.6,16.28,16.28,18.6,19.15,17.02,17.02,17.02,12.77,17.02,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,23.81,23.81,23.81,23.81,2.379999999999999,2.38,18.18,18.18,16.36,18.18,14.55,14.55
9,1,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Latino / Hispanique-Américain,9,0.4,25,30,11.76,19.61,19.61,19.61,15.69,13.73,17.95,17.95,17.95,15.38,17.95,12.82,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,18.6,20.93,23.26,23.26,2.33,11.63,18.18,18.18,16.36,18.18,14.55,14.55
9,16,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,9,0.14,25,31,14.63,17.07,17.07,17.07,17.07,17.07,15.69,17.65,17.65,17.65,15.69,15.69,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,17.78,17.78,17.78,17.78,13.33,15.56,18.18,18.18,16.36,18.18,14.55,14.55
9,18,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,9,0.19,25,29,17.39,17.39,17.39,17.39,15.22,15.22,20.0,20.0,20.0,20.0,20.0,14.29,15.52,17.24,17.24,17.24,17.24,15.52,16.36,18.18,18.18,16.36,16.36,14.55,17.78,22.22,20.0,20.0,20.0,17.78,22.22,20.0,20.0,20.0,14.0,20.0,18.0,16.0,14.0,18.0,18.18,18.18,16.36,18.18,14.55,14.55
9,18,Homme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,-0.22,23,24,17.95,20.51,15.38,17.95,20.51,7.69,14.0,16.0,20.0,16.0,20.0,14.0,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,16.0,16.0,20.0,16.0,18.0,14.0,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,2,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.27,23,27,20.93,18.6,16.28,16.28,16.28,11.63,15.69,13.73,19.61,15.69,17.65,17.65,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,15.38,19.23,19.23,19.23,13.46,13.46,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,1,Homme,Oui,Oui,Non,Oui,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,6,0.0,23,25,15.91,18.18,18.18,15.91,20.45,11.36,11.9,19.05,16.67,21.43,19.05,11.9,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,17.65,17.65,17.65,15.69,15.69,15.69,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,19,Homme,Oui,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Autre,6,-0.04,23,24,18.18,18.18,20.45,13.64,18.18,11.36,17.95,17.95,17.95,17.95,17.95,10.26,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,14.0,18.0,20.0,18.0,16.0,14.0,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,10,Homme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,6,0.07,23,23,16.22,18.92,18.92,16.22,18.92,10.81,13.79,17.24,17.24,17.24,17.24,17.24,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,15.38,19.23,17.31,19.23,9.62,19.23,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,15,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.46,23,30,20.0,15.0,17.5,15.0,17.5,15.0,18.212,26.32,26.32,13.16,15.79,13.16,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,17.5,17.5,20.0,12.5,20.0,12.5,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,14,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.59,23,25,23.68,13.16,15.79,18.42,15.79,13.16,16.28,23.26,23.26,16.28,20.93,14.29,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,13.21,18.87,18.87,16.98,16.98,15.09,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,5,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.21,23,25,20.45,15.91,18.18,13.64,18.18,13.64,23.33,23.33,26.67,16.67,17.15,14.29,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,15.38,17.31,17.31,17.31,17.31,15.38,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,8,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.16,23,22,18.0,16.0,18.0,18.0,18.0,12.0,15.91,20.45,18.18,18.18,15.91,11.36,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,15.38,19.23,19.23,19.23,15.38,11.54,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,7,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.03,23,22,19.15,17.02,19.15,17.02,14.89,12.77,10.71,21.43,25.0,17.86,18.4,14.29,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,16.0,20.0,18.0,20.0,18.0,8.0,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,13,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.5,23,26,20.45,15.91,18.18,18.18,13.64,13.64,12.82,15.38,17.95,20.51,17.95,15.38,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,19.61,15.69,17.65,15.69,17.65,13.73,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,9,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.32,23,23,21.28,19.15,17.02,17.02,12.77,12.77,13.89,16.67,19.44,16.67,19.44,13.89,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,15.38,17.31,19.23,19.23,11.54,17.31,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,12,Homme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Noir / Afro-Américain,6,0.0,23,31,17.5,20.0,20.0,12.5,17.5,12.5,14.29,20.0,20.0,17.14,19.464,2.8599999999999994,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,14.58,16.67,20.83,18.75,16.67,12.5,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,20,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.32,23,23,20.83,16.67,16.67,16.67,16.67,12.5,14.29,21.43,21.43,14.29,14.29,14.29,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,17.31,13.46,17.31,19.23,19.23,13.46,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,11,Homme,Oui,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Noir / Afro-Américain,6,0.36,23,25,17.39,19.57,17.39,15.22,17.39,13.04,11.36,18.18,18.18,18.18,18.18,15.91,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,11.54,13.46,19.23,19.23,19.23,17.31,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,16,Homme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Noir / Afro-Américain,6,0.13,23,28,15.91,18.18,18.18,15.91,18.18,13.64,18.75,15.62,15.62,18.75,15.62,15.62,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,13.04,21.74,17.39,17.39,15.22,15.22,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,17,Homme,Oui,Oui,Oui,Oui,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.41,23,29,18.75,16.67,16.67,16.67,16.67,14.58,21.88,17.5,12.5,15.62,17.07,18.75,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,20.0,15.56,20.0,15.56,11.11,17.78,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,3,Homme,Oui,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,6,0.0,23,28,19.05,16.67,16.67,14.29,19.05,14.29,14.29,19.05,23.81,16.67,21.43,4.76,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,16.36,16.36,18.18,18.18,16.36,14.55,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,6,Homme,Oui,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Latino / Hispanique-Américain,6,0.48,23,27,18.37,18.37,18.37,16.33,16.33,12.24,14.29,16.67,19.05,16.67,21.43,11.9,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,14.29,18.37,18.37,16.33,18.37,14.29,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,4,Homme,Oui,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Latino / Hispanique-Américain,6,0.38,23,25,17.39,17.39,17.39,15.22,19.57,13.04,17.02,19.15,21.28,14.89,14.89,12.77,17.02,21.28,17.02,21.28,14.89,8.51,17.02,21.28,19.15,19.15,14.89,8.51,17.78,22.22,20.0,22.22,17.78,18.18,22.73,20.45,20.45,18.18,15.52,17.24,17.24,17.24,17.24,15.52,14.579999999999998,20.83,16.67,18.75,16.67,12.5
9,20,Homme,Non,Oui,Non,Non,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,0.74,26,24,14.29,19.05,19.05,14.29,14.29,19.05,17.31,17.31,17.31,17.31,17.31,13.46,14.89,19.15,21.28,19.15,14.89,10.64,17.39,15.22,19.57,19.57,15.22,13.04,16.67,19.05,21.43,21.43,21.43,17.5,17.5,22.5,20.0,22.5,16.0,16.0,20.0,16.0,18.0,14.0,11.629999999999999,23.26,16.28,20.93,11.63,16.28
9,4,Homme,Oui,Oui,Non,Oui,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,0.41,26,27,10.64,19.15,17.02,19.15,14.89,19.15,14.0,16.0,18.0,18.0,16.0,18.0,14.89,19.15,21.28,19.15,14.89,10.64,17.39,15.22,19.57,19.57,15.22,13.04,16.67,19.05,21.43,21.43,21.43,17.5,17.5,22.5,20.0,22.5,15.38,19.23,19.23,19.23,13.46,13.46,11.629999999999999,23.26,16.28,20.93,11.63,16.28
9,3,Homme,Non,Oui,Oui,Non,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Asiatique / Pacifique / Asiatique-Américain,3,-0.38,26,25,18.52,19.44,18.52,11.11,11.11,11.11,13.89,16.67,19.44,16.67,19.44,13.89,14.89,19.15,21.28,19.15,14.89,10.64,17.39,15.22,19.57,19.57,15.22,13.04,16.67,19.05,21.43,21.43,21.43,17.5,17.5,22.5,20.0,22.5,17.65,17.65,17.65,15.69,15.69,15.69,11.629999999999999,23.26,16.28,20.93,11.63,16.28
9,1,Homme,Oui,Non,Non,Non,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Autre,3,0.32,26,24,16.67,21.43,21.43,14.29,16.67,9.52,19.51,19.51,19.51,19.51,19.51,2.4399999999999995,14.89,19.15,21.28,19.15,14.89,10.64,17.39,15.22,19.57,19.57,15.22,13.04,16.67,19.05,21.43,21.43,21.43,17.5,17.5,22.5,20.0,22.5,14.0,18.0,20.0,18.0,16.0,14.0,11.629999999999999,23.26,16.28,20.93,11.63,16.28
